threshold	fdr
0.0008390000000000136	0.18904287630450547
0.0008380000000000136	0.18904287630450547
0.0008370000000000137	0.18904287630450547
0.0008360000000000138	0.18904287630450547
0.0008350000000000139	0.18903901181952437
0.000834000000000014	0.18903901181952437
0.0008330000000000141	0.18904041381166162
0.0008320000000000142	0.18904041381166162
0.0008310000000000142	0.1890365492980199
0.0008300000000000143	0.1890365492980199
0.0008290000000000144	0.18828683365152765
0.0008280000000000145	0.18828683365152765
0.0008270000000000146	0.18828683365152765
0.0008260000000000147	0.18828683365152765
0.0008250000000000147	0.18828683365152765
0.0008240000000000148	0.18828683365152765
0.0008230000000000149	0.18828683365152765
0.000822000000000015	0.18828683365152765
0.0008210000000000151	0.18828683365152765
0.0008200000000000152	0.16518863561501065
0.0008190000000000152	0.16518863561501065
0.0008180000000000153	0.16518863561501065
0.0008170000000000154	0.16518863561501065
0.0008160000000000155	0.16518863561501065
0.0008150000000000156	0.16518863561501065
0.0008140000000000157	0.16518863561501065
0.0008130000000000157	0.16518863561501065
0.0008120000000000158	0.16518863561501065
0.0008110000000000159	0.16518863561501065
0.000810000000000016	0.16518863561501065
0.0008090000000000161	0.16518863561501065
0.0008080000000000162	0.16518863561501065
0.0008070000000000163	0.165191902633762
0.0008060000000000163	0.165191902633762
0.0008050000000000164	0.165191902633762
0.0008040000000000165	0.165191902633762
0.0008030000000000166	0.165191902633762
0.0008020000000000167	0.165191902633762
0.0008010000000000168	0.165191902633762
0.0008000000000000168	0.165191902633762
0.0007990000000000169	0.165191902633762
0.000798000000000017	0.16565343891474324
0.0007970000000000171	0.16565343891474324
0.0007960000000000172	0.16565343891474324
0.0007950000000000173	0.16565343891474324
0.0007940000000000173	0.16565343891474324
0.0007930000000000174	0.16565343891474324
0.0007920000000000175	0.16565508161350212
0.0007910000000000176	0.16565508161350212
0.0007900000000000177	0.16565508161350212
0.0007890000000000178	0.16565508161350212
0.0007880000000000179	0.16565508161350212
0.0007870000000000179	0.16565508161350212
0.000786000000000018	0.16565508161350212
0.0007850000000000181	0.16565508161350212
0.0007840000000000182	0.16565508161350212
0.0007830000000000183	0.16565508161350212
0.0007820000000000184	0.16565508161350212
0.0007810000000000184	0.16565508161350212
0.0007800000000000185	0.16562407820601802
0.0007790000000000186	0.16557757309479185
0.0007780000000000187	0.16558044655092222
0.0007770000000000188	0.16525878061613636
0.0007760000000000189	0.16525878061613636
0.000775000000000019	0.16525878061613636
0.000774000000000019	0.16525878061613636
0.0007730000000000191	0.16525878061613636
0.0007720000000000192	0.16525102962975596
0.0007710000000000193	0.16066632118575971
0.0007700000000000194	0.16066632118575971
0.0007690000000000195	0.16067349122865446
0.0007680000000000195	0.16067349122865446
0.0007670000000000196	0.16067349122865446
0.0007660000000000197	0.16071572779879476
0.0007650000000000198	0.16071185111384892
0.0007640000000000199	0.16071185111384892
0.00076300000000002	0.16071185111384892
0.00076200000000002	0.16071185111384892
0.0007610000000000201	0.16071185111384892
0.0007600000000000202	0.16071185111384892
0.0007590000000000203	0.16071185111384892
0.0007580000000000204	0.16071185111384892
0.0007570000000000205	0.16071185111384892
0.0007560000000000205	0.16071185111384892
0.0007550000000000206	0.16071185111384892
0.0007540000000000207	0.16071185111384892
0.0007530000000000208	0.16071185111384892
0.0007520000000000209	0.1607756449606434
0.000751000000000021	0.1607756449606434
0.000750000000000021	0.1607756449606434
0.0007490000000000211	0.16078083043540425
0.0007480000000000212	0.16078083043540425
0.0007470000000000213	0.16078083043540425
0.0007460000000000214	0.16078083043540425
0.0007450000000000215	0.16078083043540425
0.0007440000000000216	0.16078083043540425
0.0007430000000000216	0.16078083043540425
0.0007420000000000217	0.16078083043540425
0.0007410000000000218	0.16078083043540425
0.0007400000000000219	0.1607820271309283
0.000739000000000022	0.15098524498762636
0.0007380000000000221	0.15098524498762636
0.0007370000000000221	0.15098524498762636
0.0007360000000000222	0.1511592576595081
0.0007350000000000223	0.15133517721931378
0.0007340000000000224	0.15133517721931378
0.0007330000000000225	0.15133517721931378
0.0007320000000000226	0.1511680204605049
0.0007310000000000226	0.1511680204605049
0.0007300000000000227	0.1511680204605049
0.0007290000000000228	0.1511680204605049
0.0007280000000000229	0.1511680204605049
0.000727000000000023	0.1511680204605049
0.0007260000000000231	0.1511680204605049
0.0007250000000000232	0.1511680204605049
0.0007240000000000232	0.1511680204605049
0.0007230000000000233	0.1511680204605049
0.0007220000000000234	0.1511680204605049
0.0007210000000000235	0.1511680204605049
0.0007200000000000236	0.1511680204605049
0.0007190000000000237	0.1511680204605049
0.0007180000000000237	0.1511563583610531
0.0007170000000000238	0.1511563583610531
0.0007160000000000239	0.1511563583610531
0.000715000000000024	0.15110920454499
0.0007140000000000241	0.15110920454499
0.0007130000000000242	0.15110920454499
0.0007120000000000242	0.15110920454499
0.0007110000000000243	0.15110920454499
0.0007100000000000244	0.15110920454499
0.0007090000000000245	0.1522535393819256
0.0007080000000000246	0.1522535393819256
0.0007070000000000247	0.1522535393819256
0.0007060000000000248	0.1522535393819256
0.0007050000000000248	0.15221033017312266
0.0007040000000000249	0.15221033017312266
0.000703000000000025	0.15221033017312266
0.0007020000000000251	0.15221033017312266
0.0007010000000000252	0.15221033017312266
0.0007000000000000253	0.15221033017312266
0.0006990000000000253	0.15222065776405447
0.0006980000000000254	0.15222065776405447
0.0006970000000000255	0.15222065776405447
0.0006960000000000256	0.15222065776405447
0.0006950000000000257	0.15222065776405447
0.0006940000000000258	0.15083494012390794
0.0006930000000000258	0.15083494012390794
0.0006920000000000259	0.15083494012390794
0.000691000000000026	0.1508353191842674
0.0006900000000000261	0.1508353191842674
0.0006890000000000262	0.1508353191842674
0.0006880000000000263	0.1508353191842674
0.0006870000000000263	0.1508353191842674
0.0006860000000000264	0.15085768711821354
0.0006850000000000265	0.15085768711821354
0.0006840000000000266	0.15085768711821354
0.0006830000000000267	0.15085768711821354
0.0006820000000000268	0.15085768711821354
0.0006810000000000269	0.15085768711821354
0.0006800000000000269	0.1507280269105068
0.000679000000000027	0.1507280269105068
0.0006780000000000271	0.1507280269105068
0.0006770000000000272	0.1507280269105068
0.0006760000000000273	0.1507280269105068
0.0006750000000000274	0.1507284057593094
0.0006740000000000274	0.1507166184380728
0.0006730000000000275	0.1507166184380728
0.0006720000000000276	0.1507166184380728
0.0006710000000000277	0.1507166184380728
0.0006700000000000278	0.1507166184380728
0.0006690000000000279	0.1507166184380728
0.000668000000000028	0.1507166184380728
0.000667000000000028	0.15070483111683625
0.0006660000000000281	0.15070483111683625
0.0006650000000000282	0.15070483111683625
0.0006640000000000283	0.15093624813336312
0.0006630000000000284	0.15098908032424907
0.0006620000000000285	0.15098908032424907
0.0006610000000000285	0.15098514380635553
0.0006600000000000286	0.15098514380635553
0.0006590000000000287	0.15098514380635553
0.0006580000000000288	0.150985904231852
0.0006570000000000289	0.15098742510582402
0.000656000000000029	0.15098742510582402
0.000655000000000029	0.15097167879633575
0.0006540000000000291	0.15097205897996313
0.0006530000000000292	0.150842151599547
0.0006520000000000293	0.150842151599547
0.0006510000000000294	0.150842151599547
0.0006500000000000295	0.150842151599547
0.0006490000000000295	0.150842151599547
0.0006480000000000296	0.150842151599547
0.0006470000000000297	0.150842151599547
0.0006460000000000298	0.150842151599547
0.0006450000000000299	0.150842151599547
0.00064400000000003	0.150842151599547
0.00064300000000003	0.15084291131826574
0.0006420000000000301	0.15084291131826574
0.0006410000000000302	0.15083110149692966
0.0006400000000000303	0.15083110149692966
0.0006390000000000304	0.1508153550684816
0.0006380000000000305	0.1508153550684816
0.0006370000000000306	0.1508153550684816
0.0006360000000000306	0.1508153550684816
0.0006350000000000307	0.15082788924210283
0.0006340000000000308	0.15082788924210283
0.0006330000000000309	0.15082788924210283
0.000632000000000031	0.15082788924210283
0.0006310000000000311	0.15094763856941876
0.0006300000000000311	0.15094763856941876
0.0006290000000000312	0.15094763856941876
0.0006280000000000313	0.15094763856941876
0.0006270000000000314	0.15094763856941876
0.0006260000000000315	0.15094916041843698
0.0006250000000000316	0.15094916041843698
0.0006240000000000316	0.15094916041843698
0.0006230000000000317	0.15094916041843698
0.0006220000000000318	0.15094916041843698
0.0006210000000000319	0.15094916041843698
0.000620000000000032	0.15094916041843698
0.0006190000000000321	0.15094916041843698
0.0006180000000000322	0.15094954088548632
0.0006170000000000322	0.15094954088548632
0.0006160000000000323	0.15094954088548632
0.0006150000000000324	0.1509651416860195
0.0006140000000000325	0.1509651416860195
0.0006130000000000326	0.1509651416860195
0.0006120000000000327	0.1509651416860195
0.0006110000000000327	0.1509651416860195
0.0006100000000000328	0.1509651416860195
0.0006090000000000329	0.1509651416860195
0.000608000000000033	0.1509651416860195
0.0006070000000000331	0.1509651416860195
0.0006060000000000332	0.1509651416860195
0.0006050000000000332	0.1505080417294645
0.0006040000000000333	0.14830529280089347
0.0006030000000000334	0.1483105267710749
0.0006020000000000335	0.1483105267710749
0.0006010000000000336	0.1483105267710749
0.0006000000000000337	0.1483105267710749
0.0005990000000000338	0.1482711202117245
0.0005980000000000338	0.1482711202117245
0.0005970000000000339	0.14827224152681173
0.000596000000000034	0.1482744842078673
0.0005950000000000341	0.1482744842078673
0.0005940000000000342	0.14808926917683102
0.0005930000000000343	0.13186522060712422
0.0005920000000000343	0.13186522060712422
0.0005910000000000344	0.13186621787359043
0.0005900000000000345	0.13186621787359043
0.0005890000000000346	0.13186621787359043
0.0005880000000000347	0.13186621787359043
0.0005870000000000348	0.13186621787359043
0.0005860000000000348	0.13186621787359043
0.0005850000000000349	0.1318504547730138
0.000584000000000035	0.1318504547730138
0.0005830000000000351	0.13191197467650062
0.0005820000000000352	0.13170695875554964
0.0005810000000000353	0.13170695875554964
0.0005800000000000353	0.13170695875554964
0.0005790000000000354	0.13170695875554964
0.0005780000000000355	0.1316635900030408
0.0005770000000000356	0.1316635900030408
0.0005760000000000357	0.13167156013492956
0.0005750000000000358	0.13167156013492956
0.0005740000000000359	0.13167156013492956
0.0005730000000000359	0.13167156013492956
0.000572000000000036	0.13014173335450277
0.0005710000000000361	0.13014206160565256
0.0005700000000000362	0.13014206160565256
0.0005690000000000363	0.13014206160565256
0.0005680000000000364	0.13014206160565256
0.0005670000000000364	0.13014206160565256
0.0005660000000000365	0.13014206160565256
0.0005650000000000366	0.13014206160565256
0.0005640000000000367	0.1301381187431808
0.0005630000000000368	0.1301381187431808
0.0005620000000000369	0.1301381187431808
0.000561000000000037	0.13079561023357225
0.000560000000000037	0.13079561023357225
0.0005590000000000371	0.13079561023357225
0.0005580000000000372	0.13079561023357225
0.0005570000000000373	0.13079594180155166
0.0005560000000000374	0.13079594180155166
0.0005550000000000375	0.13079594180155166
0.0005540000000000375	0.13080191031265404
0.0005530000000000376	0.13080191031265404
0.0005520000000000377	0.13080224191257572
0.0005510000000000378	0.1311083609583593
0.0005500000000000379	0.13112235494850974
0.000549000000000038	0.13112235494850974
0.000548000000000038	0.13112235494850974
0.0005470000000000381	0.13112235494850974
0.0005460000000000382	0.13112235494850974
0.0005450000000000383	0.13112235494850974
0.0005440000000000384	0.13112235494850974
0.0005430000000000385	0.13112235494850974
0.0005420000000000385	0.13112235494850974
0.0005410000000000386	0.13123241176228972
0.0005400000000000387	0.13123241176228972
0.0005390000000000388	0.13368915797084224
0.0005380000000000389	0.13368915797084224
0.000537000000000039	0.13368915797084224
0.000536000000000039	0.13368915797084224
0.0005350000000000391	0.13368915797084224
0.0005340000000000392	0.13368915797084224
0.0005330000000000393	0.13368915797084224
0.0005320000000000394	0.13368915797084224
0.0005310000000000395	0.13368915797084224
0.0005300000000000396	0.13368915797084224
0.0005290000000000396	0.13368915797084224
0.0005280000000000397	0.13368915797084224
0.0005270000000000398	0.13368915797084224
0.0005260000000000399	0.13368915797084224
0.00052500000000004	0.13368915797084224
0.0005240000000000401	0.13368915797084224
0.0005230000000000401	0.13369504702532864
0.0005220000000000402	0.1336342875965769
0.0005210000000000403	0.1336342875965769
0.0005200000000000404	0.1336342875965769
0.0005190000000000405	0.13324137662398233
0.0005180000000000406	0.13306719959489402
0.0005170000000000406	0.13306719959489402
0.0005160000000000407	0.13306719959489402
0.0005150000000000408	0.13235023833562345
0.0005140000000000409	0.13235023833562345
0.000513000000000041	0.13235023833562345
0.0005120000000000411	0.13238522803110384
0.0005110000000000412	0.13238591428849994
0.0005100000000000412	0.13239003198229285
0.0005090000000000413	0.13239003198229285
0.0005080000000000414	0.13239380675996446
0.0005070000000000415	0.13238570283594167
0.0005060000000000416	0.13238570283594167
0.0005050000000000417	0.13238570283594167
0.0005040000000000417	0.13238570283594167
0.0005030000000000418	0.13238570283594167
0.0005020000000000419	0.13238570283594167
0.000501000000000042	0.13237354694990755
0.0005000000000000421	0.13237354694990755
0.0004990000000000422	0.13237354694990755
0.0004980000000000422	0.13237354694990755
0.0004970000000000423	0.13237354694990755
0.0004960000000000424	0.13237354694990755
0.0004950000000000425	0.13237354694990755
0.0004940000000000426	0.13237354694990755
0.0004930000000000427	0.13237354694990755
0.0004920000000000428	0.13239070511747286
0.0004910000000000428	0.13239070511747286
0.0004900000000000429	0.13239070511747286
0.000489000000000043	0.13239070511747286
0.0004880000000000431	0.13239070511747286
0.00048700000000004317	0.13239070511747286
0.00048600000000004326	0.13239070511747286
0.00048500000000004334	0.13239070511747286
0.0004840000000000434	0.13239070511747286
0.0004830000000000435	0.13239070511747286
0.0004820000000000436	0.13239070511747286
0.0004810000000000437	0.13239070511747286
0.00048000000000004376	0.13239070511747286
0.00047900000000004384	0.13239207796303626
0.00047800000000004393	0.13239207796303626
0.000477000000000044	0.13239207796303626
0.0004760000000000441	0.13239207796303626
0.0004750000000000442	0.13239207796303626
0.00047400000000004426	0.13240752443774262
0.00047300000000004435	0.13240752443774262
0.00047200000000004443	0.13237915342329268
0.0004710000000000445	0.1302432213354207
0.0004700000000000446	0.1302432213354207
0.0004690000000000447	0.1280748652310345
0.00046800000000004477	0.1280748652310345
0.00046700000000004485	0.1280748652310345
0.00046600000000004494	0.1280748652310345
0.000465000000000045	0.12807586142385025
0.0004640000000000451	0.12807586142385025
0.0004630000000000452	0.12846556180033206
0.0004620000000000453	0.12846556180033206
0.00046100000000004536	0.12832327399454058
0.00046000000000004544	0.12832327399454058
0.0004590000000000455	0.12832327399454058
0.0004580000000000456	0.12828668570162277
0.0004570000000000457	0.06977793996015505
0.0004560000000000458	0.06987752537873221
0.00045500000000004586	0.06987879929394819
0.00045400000000004595	0.06987879929394819
0.00045300000000004603	0.06987879929394819
0.0004520000000000461	0.06965895222089569
0.0004510000000000462	0.06965895222089569
0.0004500000000000463	0.06965895222089569
0.00044900000000004637	0.06968109232961364
0.00044800000000004645	0.06968109232961364
0.00044700000000004654	0.06968109232961364
0.0004460000000000466	0.06968109232961364
0.0004450000000000467	0.06968109232961364
0.0004440000000000468	0.06968109232961364
0.00044300000000004687	0.06967294725745354
0.00044200000000004696	0.06988687962501604
0.00044100000000004704	0.0698872448852259
0.0004400000000000471	0.0698872448852259
0.0004390000000000472	0.06988058315974184
0.0004380000000000473	0.06921462577813298
0.0004370000000000474	0.06921607299566693
0.00043600000000004746	0.06921607299566693
0.00043500000000004754	0.06921607299566693
0.00043400000000004763	0.06921607299566693
0.0004330000000000477	0.06921607299566693
0.0004320000000000478	0.06921607299566693
0.0004310000000000479	0.06921607299566693
0.00043000000000004797	0.06921607299566693
0.00042900000000004805	0.06922204340776614
0.00042800000000004813	0.06922204340776614
0.0004270000000000482	0.06922204340776614
0.0004260000000000483	0.06514091486323648
0.0004250000000000484	0.06514091486323648
0.00042400000000004847	0.06514091486323648
0.00042300000000004855	0.06514159595789583
0.00042200000000004864	0.06514159595789583
0.0004210000000000487	0.06514159595789583
0.0004200000000000488	0.06514159595789583
0.0004190000000000489	0.06514159595789583
0.000418000000000049	0.06511707898538628
0.00041700000000004906	0.06511707898538628
0.00041600000000004914	0.06511707898538628
0.0004150000000000492	0.06511724919719077
0.0004140000000000493	0.06511724919719077
0.0004130000000000494	0.06511724919719077
0.0004120000000000495	0.06511724919719077
0.00041100000000004956	0.06511724919719077
0.00041000000000004965	0.06504778426017067
0.00040900000000004973	0.06504778426017067
0.0004080000000000498	0.06504778426017067
0.0004070000000000499	0.06504778426017067
0.00040600000000005	0.06504778426017067
0.00040500000000005007	0.06504778426017067
0.00040400000000005015	0.06504778426017067
0.00040300000000005024	0.06504829435618852
0.0004020000000000503	0.06504846438997229
0.0004010000000000504	0.06504846438997229
0.0004000000000000505	0.06504846438997229
0.00039900000000005057	0.06504846438997229
0.00039800000000005066	0.06504846438997229
0.00039700000000005074	0.06504846438997229
0.0003960000000000508	0.06509883349376007
0.0003950000000000509	0.06509883349376007
0.000394000000000051	0.06481666630291458
0.0003930000000000511	0.06483820751739852
0.00039200000000005116	0.06639337100242944
0.00039100000000005125	0.06639337100242944
0.00039000000000005133	0.06639639559526124
0.0003890000000000514	0.06640226765044377
0.0003880000000000515	0.06640226765044377
0.0003870000000000516	0.06640226765044377
0.00038600000000005167	0.06640226765044377
0.00038500000000005175	0.06640226765044377
0.00038400000000005183	0.06455473452528
0.0003830000000000519	0.06455473452528
0.000382000000000052	0.06454216627272788
0.0003810000000000521	0.06454216627272788
0.00038000000000005217	0.06454216627272788
0.00037900000000005226	0.06454216627272788
0.00037800000000005234	0.06454216627272788
0.0003770000000000524	0.06454216627272788
0.0003760000000000525	0.06472442020207209
0.0003750000000000526	0.06472442020207209
0.0003740000000000527	0.06472442020207209
0.00037300000000005276	0.06472494212409718
0.00037200000000005284	0.06472494212409718
0.00037100000000005293	0.06419551193014521
0.000370000000000053	0.0641956844829547
0.0003690000000000531	0.0641956844829547
0.0003680000000000532	0.06419585703669184
0.00036700000000005326	0.064196374703469
0.00036600000000005335	0.059654138739700845
0.00036500000000005343	0.059654138739700845
0.0003640000000000535	0.0595785048383615
0.0003630000000000536	0.0595785048383615
0.0003620000000000537	0.0595785048383615
0.00036100000000005377	0.0595785048383615
0.00036000000000005385	0.0595785048383615
0.00035900000000005394	0.0595785048383615
0.000358000000000054	0.0595785048383615
0.0003570000000000541	0.059579786020761215
0.0003560000000000542	0.059579786020761215
0.0003550000000000543	0.059579786020761215
0.00035400000000005436	0.059579786020761215
0.00035300000000005444	0.059579786020761215
0.0003520000000000545	0.059579786020761215
0.0003510000000000546	0.05958330955649362
0.0003500000000000547	0.05957490511195501
0.0003490000000000548	0.0595806709833405
0.00034800000000005486	0.05955965783846382
0.00034700000000005495	0.059551412680449375
0.00034600000000005503	0.05966160515319598
0.0003450000000000551	0.05966160515319598
0.0003440000000000552	0.0596849148005906
0.0003430000000000553	0.0596849148005906
0.00034200000000005537	0.05936901017038282
0.00034100000000005545	0.05936917013861544
0.00034000000000005554	0.05936917013861544
0.0003390000000000556	0.05936917013861544
0.0003380000000000557	0.05940774763755287
0.0003370000000000558	0.05940774763755287
0.00033600000000005587	0.05940774763755287
0.00033500000000005596	0.05940774763755287
0.00033400000000005604	0.05940790781460804
0.0003330000000000561	0.05940790781460804
0.0003320000000000562	0.05940790781460804
0.0003310000000000563	0.05940790781460804
0.0003300000000000564	0.05940790781460804
0.00032900000000005646	0.05940790781460804
0.00032800000000005654	0.05940790781460804
0.00032700000000005663	0.059401560256625505
0.0003260000000000567	0.05940188059032602
0.0003250000000000568	0.05940188059032602
0.0003240000000000569	0.05940188059032602
0.00032300000000005697	0.05940188059032602
0.00032200000000005705	0.05932681056295153
0.00032100000000005713	0.05932681056295153
0.0003200000000000572	0.05932681056295153
0.0003190000000000573	0.05930995036812014
0.0003180000000000574	0.059311709562240925
0.00031700000000005747	0.05927846769793645
0.00031600000000005755	0.05927846769793645
0.00031500000000005764	0.05927846769793645
0.0003140000000000577	0.05886116212287454
0.0003130000000000578	0.057457497915848095
0.0003120000000000579	0.05742377625321683
0.000311000000000058	0.057429970601461856
0.00031000000000005806	0.057520249785568175
0.00030900000000005814	0.057520249785568175
0.00030800000000005823	0.057520249785568175
0.0003070000000000583	0.057520249785568175
0.0003060000000000584	0.05750336062758958
0.0003050000000000585	0.05750336062758958
0.00030400000000005856	0.05749913833809494
0.00030300000000005865	0.0564857888593798
0.00030200000000005873	0.0564857888593798
0.0003010000000000588	0.05650715654752306
0.0003000000000000589	0.05650715654752306
0.000299000000000059	0.056510057693984435
0.00029800000000005907	0.056510057693984435
0.00029700000000005915	0.05634954175794232
0.00029600000000005924	0.05634954175794232
0.0002950000000000593	0.056351978119551824
0.0002940000000000594	0.056351978119551824
0.0002930000000000595	0.05635289180947218
0.0002920000000000596	0.05635289180947218
0.00029100000000005966	0.05635289180947218
0.00029000000000005974	0.05635289180947218
0.0002890000000000598	0.05633599439063875
0.0002880000000000599	0.05633599439063875
0.00028700000000006	0.05637180496210095
0.0002860000000000601	0.05628723879804139
0.00028500000000006016	0.0562873910475134
0.00028400000000006025	0.0562873910475134
0.00028300000000006033	0.0562873910475134
0.0002820000000000604	0.051665306563524464
0.0002810000000000605	0.051665306563524464
0.0002800000000000606	0.05164402410077792
0.00027900000000006067	0.05164402410077792
0.00027800000000006075	0.05164402410077792
0.00027700000000006083	0.051656120334066136
0.0002760000000000609	0.051656120334066136
0.000275000000000061	0.051656120334066136
0.0002740000000000611	0.05165668308747626
0.00027300000000006117	0.051657808631081895
0.00027200000000006126	0.051657808631081895
0.00027100000000006134	0.051657808631081895
0.0002700000000000614	0.052037349400311815
0.0002690000000000615	0.052037349400311815
0.0002680000000000616	0.052037349400311815
0.0002670000000000617	0.0520376349910708
0.00026600000000006176	0.052038063383086995
0.00026500000000006184	0.051669151219955724
0.00026400000000006193	0.051669151219955724
0.000263000000000062	0.0516519925146938
0.0002620000000000621	0.0516714180730557
0.0002610000000000622	0.05166712678345574
0.00026000000000006226	0.05166712678345574
