FDR	Pval	#Go
0.3451492537313433	0.14050000000000004	1072
0.3460820895522388	0.14100000000000004	1072
0.3460820895522388	0.14150000000000004	1072
0.3466915191053122	0.14200000000000004	1073
0.34762348555452005	0.14250000000000004	1073
0.34762348555452005	0.14300000000000004	1073
0.34851301115241634	0.14350000000000004	1075
0.34851301115241634	0.14400000000000004	1075
0.34851301115241634	0.14450000000000005	1076
0.34851301115241634	0.14500000000000005	1076
0.34851301115241634	0.14550000000000005	1076
0.34851301115241634	0.14600000000000005	1076
0.34944237918215615	0.14650000000000005	1076
0.34944237918215615	0.14700000000000005	1076
0.34944237918215615	0.14750000000000005	1076
0.34944237918215615	0.14800000000000005	1076
0.3506012950971323	0.14850000000000005	1080
0.3506012950971323	0.14900000000000005	1080
0.3506012950971323	0.14950000000000005	1081
0.36496350364963503	0.15000000000000005	1096
0.36496350364963503	0.15050000000000005	1096
0.365542388331814	0.15100000000000005	1096
0.365542388331814	0.15150000000000005	1096
0.365542388331814	0.15200000000000005	1097
0.365542388331814	0.15250000000000005	1097
0.365542388331814	0.15300000000000005	1097
0.366120218579235	0.15350000000000005	1098
0.366120218579235	0.15400000000000005	1098
0.3670309653916211	0.15450000000000005	1098
0.3697632058287796	0.15500000000000005	1098
0.3697632058287796	0.15550000000000005	1098
0.3697632058287796	0.15600000000000006	1098
0.3697632058287796	0.15650000000000006	1098
0.3697632058287796	0.15700000000000006	1098
0.37693006357856496	0.15750000000000006	1100
0.37693006357856496	0.15800000000000006	1100
0.37693006357856496	0.15850000000000006	1100
0.37693006357856496	0.15900000000000006	1101
0.37693006357856496	0.15950000000000006	1101
0.37693006357856496	0.16000000000000006	1101
0.3795289855072464	0.16050000000000006	1104
0.3804347826086957	0.16100000000000006	1104
0.3804347826086957	0.16150000000000006	1104
0.38086642599277976	0.16200000000000006	1104
0.38086642599277976	0.16250000000000006	1104
0.38086642599277976	0.16300000000000006	1108
0.3814247069431921	0.16350000000000006	1109
0.3846846846846847	0.16400000000000006	1110
0.3855855855855856	0.16450000000000006	1110
0.38613861386138615	0.16500000000000006	1111
0.38669064748201437	0.16550000000000006	1112
0.38724168912848156	0.16600000000000006	1113
0.3877917414721723	0.16650000000000006	1113
0.3877917414721723	0.16700000000000007	1113
0.3877917414721723	0.16750000000000007	1113
0.3877917414721723	0.16800000000000007	1114
0.3877917414721723	0.16850000000000007	1114
0.3877917414721723	0.16900000000000007	1114
0.3877917414721723	0.16950000000000007	1114
0.388689407540395	0.17000000000000007	1114
0.388689407540395	0.17050000000000007	1114
0.388689407540395	0.17100000000000007	1114
0.38913624220837045	0.17150000000000007	1115
0.38913624220837045	0.17200000000000007	1115
0.38913624220837045	0.17250000000000007	1115
0.38913624220837045	0.17300000000000007	1115
0.38913624220837045	0.17350000000000007	1116
0.38913624220837045	0.17400000000000007	1116
0.38913624220837045	0.17450000000000007	1116
0.38913624220837045	0.17500000000000007	1116
0.38913624220837045	0.17550000000000007	1120
0.38913624220837045	0.17600000000000007	1122
0.38913624220837045	0.17650000000000007	1122
0.38913624220837045	0.17700000000000007	1123
0.38913624220837045	0.17750000000000007	1123
0.39111111111111113	0.17800000000000007	1125
0.3930789707187223	0.17850000000000008	1127
0.3930789707187223	0.17900000000000008	1127
0.3948535936113576	0.17950000000000008	1127
0.39574090505767523	0.18000000000000008	1127
0.39574090505767523	0.18050000000000008	1127
0.39574090505767523	0.18100000000000008	1127
0.39574090505767523	0.18150000000000008	1127
0.3966282165039929	0.18200000000000008	1127
0.39946855624446415	0.18250000000000008	1129
0.4	0.18300000000000008	1130
0.4010507880910683	0.18350000000000008	1135
0.4010507880910683	0.18400000000000008	1135
0.4010507880910683	0.18450000000000008	1136
0.4010507880910683	0.18500000000000008	1136
0.4010507880910683	0.18550000000000008	1136
0.4010507880910683	0.18600000000000008	1136
0.4010507880910683	0.18650000000000008	1136
0.4010507880910683	0.18700000000000008	1142
0.40244969378827644	0.18750000000000008	1142
0.40244969378827644	0.18800000000000008	1142
0.40244969378827644	0.18850000000000008	1143
0.40244969378827644	0.18900000000000008	1143
0.4031413612565445	0.18950000000000009	1143
0.4031413612565445	0.19000000000000009	1146
0.4031413612565445	0.19050000000000009	1146
0.4044750430292599	0.1910000000000001	1161
0.4044750430292599	0.1915000000000001	1162
0.4056603773584906	0.1920000000000001	1163
0.4056603773584906	0.1925000000000001	1163
0.4056603773584906	0.1930000000000001	1163
0.4056603773584906	0.1935000000000001	1163
0.4056603773584906	0.1940000000000001	1164
0.4056603773584906	0.1945000000000001	1165
0.4056603773584906	0.1950000000000001	1165
0.4056603773584906	0.1955000000000001	1165
0.4056603773584906	0.1960000000000001	1165
0.4056603773584906	0.1965000000000001	1166
0.40823327615780447	0.1970000000000001	1166
0.4090909090909091	0.1975000000000001	1166
0.41080617495711835	0.1980000000000001	1166
0.41080617495711835	0.1985000000000001	1166
0.4130248500428449	0.1990000000000001	1167
0.4138817480719794	0.1995000000000001	1167
0.4138817480719794	0.2000000000000001	1167
0.4138817480719794	0.2005000000000001	1167
0.41730934018851756	0.2010000000000001	1167
0.4181662382176521	0.2015000000000001	1167
0.4190231362467866	0.2020000000000001	1167
0.4190231362467866	0.2025000000000001	1167
0.4190231362467866	0.2030000000000001	1167
0.4190231362467866	0.2035000000000001	1167
0.4198800342759212	0.2040000000000001	1167
0.4207369323050557	0.2045000000000001	1167
0.432523051131601	0.2050000000000001	1192
0.432523051131601	0.2055000000000001	1193
0.43419949706621963	0.2060000000000001	1193
0.43419949706621963	0.2065000000000001	1193
0.43419949706621963	0.2070000000000001	1193
0.43609022556390975	0.2075000000000001	1197
0.4369256474519632	0.2080000000000001	1197
0.4369256474519632	0.2085000000000001	1197
0.43833333333333335	0.2090000000000001	1200
0.43833333333333335	0.2095000000000001	1200
0.43833333333333335	0.2100000000000001	1200
0.43833333333333335	0.2105000000000001	1200
0.43833333333333335	0.2110000000000001	1200
0.43916666666666665	0.2115000000000001	1200
0.43963363863447125	0.2120000000000001	1201
0.43963363863447125	0.2125000000000001	1201
0.43963363863447125	0.2130000000000001	1201
0.4400998336106489	0.2135000000000001	1202
0.4405652535328346	0.2140000000000001	1202
0.4405652535328346	0.2145000000000001	1202
0.4405652535328346	0.2150000000000001	1202
0.4405652535328346	0.2155000000000001	1202
0.4405652535328346	0.2160000000000001	1202
0.4405652535328346	0.2165000000000001	1202
0.4405652535328346	0.2170000000000001	1202
0.4405652535328346	0.2175000000000001	1202
0.4405652535328346	0.2180000000000001	1202
0.4405652535328346	0.2185000000000001	1203
0.44139650872817954	0.2190000000000001	1203
0.44139650872817954	0.2195000000000001	1203
0.44139650872817954	0.2200000000000001	1203
0.44139650872817954	0.2205000000000001	1203
0.4426910299003322	0.2210000000000001	1204
0.4426910299003322	0.2215000000000001	1204
0.4426910299003322	0.22200000000000011	1204
0.4435215946843854	0.22250000000000011	1204
0.44481327800829873	0.22300000000000011	1204
0.44481327800829873	0.22350000000000012	1205
0.44481327800829873	0.22400000000000012	1205
0.4469320066334992	0.22450000000000012	1206
0.4469320066334992	0.22500000000000012	1206
0.44776119402985076	0.22550000000000012	1206
0.44776119402985076	0.22600000000000012	1206
0.44776119402985076	0.22650000000000012	1206
0.44859038142620233	0.22700000000000012	1206
0.44859038142620233	0.22750000000000012	1206
0.44859038142620233	0.22800000000000012	1206
0.4546204620462046	0.22850000000000012	1212
0.4558944765045342	0.22900000000000012	1213
0.4558944765045342	0.22950000000000012	1213
0.4558944765045342	0.23000000000000012	1213
0.4558944765045342	0.23050000000000012	1213
0.45671887881286066	0.23100000000000012	1213
0.45671887881286066	0.23150000000000012	1213
0.45671887881286066	0.23200000000000012	1213
0.45671887881286066	0.23250000000000012	1213
0.45754328112118714	0.23300000000000012	1213
0.45799011532125206	0.23350000000000012	1214
0.45799011532125206	0.23400000000000012	1214
0.45799011532125206	0.23450000000000013	1214
0.45799011532125206	0.23500000000000013	1214
0.4588138385502471	0.23550000000000013	1214
0.4594594594594595	0.23600000000000013	1221
0.4594594594594595	0.23650000000000013	1221
0.4594594594594595	0.23700000000000013	1221
0.46027846027846026	0.23750000000000013	1221
0.46027846027846026	0.23800000000000013	1221
0.4610974610974611	0.23850000000000013	1221
0.4610974610974611	0.23900000000000013	1221
0.46273546273546273	0.23950000000000013	1221
0.46273546273546273	0.24000000000000013	1221
0.46273546273546273	0.24050000000000013	1221
0.4632352941176471	0.24100000000000013	1221
0.4632352941176471	0.24150000000000013	1224
0.4632352941176471	0.24200000000000013	1224
0.4632352941176471	0.24250000000000013	1224
0.4636734693877551	0.24300000000000013	1224
0.4636734693877551	0.24350000000000013	1224
0.4636734693877551	0.24400000000000013	1224
0.4636734693877551	0.24450000000000013	1224
0.4636734693877551	0.24500000000000013	1224
0.4636734693877551	0.24550000000000013	1225
0.4636734693877551	0.24600000000000014	1225
0.46448979591836737	0.24650000000000014	1225
0.46530612244897956	0.24700000000000014	1225
0.4661224489795918	0.24750000000000014	1225
0.4669387755102041	0.24800000000000014	1225
0.4669926650366748	0.24850000000000014	1225
0.4669926650366748	0.24900000000000014	1227
0.4678076609616952	0.24950000000000014	1227
0.4678076609616952	0.2500000000000001	1227
0.4678076609616952	0.2505000000000001	1227
0.46862265688671556	0.2510000000000001	1227
0.4710676446617767	0.2515000000000001	1227
0.4710676446617767	0.2520000000000001	1227
0.4718826405867971	0.2525000000000001	1227
0.4731270358306189	0.2530000000000001	1228
0.4731270358306189	0.2535000000000001	1228
0.4739413680781759	0.2540000000000001	1228
0.4744939271255061	0.2545000000000001	1228
0.4744939271255061	0.2550000000000001	1229
0.4744939271255061	0.2555000000000001	1229
0.4744939271255061	0.2560000000000001	1229
0.4744939271255061	0.2565000000000001	1235
0.4744939271255061	0.2570000000000001	1235
0.4744939271255061	0.2575000000000001	1235
0.4744939271255061	0.2580000000000001	1235
0.4744939271255061	0.2585000000000001	1235
0.47530364372469636	0.2590000000000001	1235
0.4761133603238866	0.2595000000000001	1235
0.4761133603238866	0.2600000000000001	1235
0.4761133603238866	0.2605000000000001	1235
0.4761133603238866	0.2610000000000001	1235
0.4761133603238866	0.2615000000000001	1235
0.47692307692307695	0.2620000000000001	1235
0.4777327935222672	0.2625000000000001	1235
0.4785425101214575	0.2630000000000001	1235
0.4797734627831715	0.2635000000000001	1236
0.4797734627831715	0.2640000000000001	1236
0.4797734627831715	0.2645000000000001	1236
0.481421647819063	0.2650000000000001	1238
0.48189863234111024	0.2655000000000001	1238
0.48189863234111024	0.2660000000000001	1239
0.48189863234111024	0.2665000000000001	1239
0.48189863234111024	0.2670000000000001	1239
0.48189863234111024	0.2675000000000001	1239
0.48189863234111024	0.2680000000000001	1239
0.48189863234111024	0.2685000000000001	1239
0.48189863234111024	0.26900000000000013	1242
0.48189863234111024	0.26950000000000013	1243
0.4883534136546185	0.27000000000000013	1245
0.49523809523809526	0.27050000000000013	1260
0.49523809523809526	0.27100000000000013	1260
0.49523809523809526	0.27150000000000013	1260
0.49523809523809526	0.27200000000000013	1260
0.49603174603174605	0.27250000000000013	1260
0.49603174603174605	0.27300000000000013	1260
0.4960380348652932	0.27350000000000013	1261
0.4960380348652932	0.27400000000000013	1262
0.49841521394611726	0.27450000000000013	1262
0.49841521394611726	0.27500000000000013	1262
0.49841521394611726	0.27550000000000013	1262
0.49841521394611726	0.27600000000000013	1262
0.49841772151898733	0.27650000000000013	1264
0.49841772151898733	0.27700000000000014	1264
0.49920886075949367	0.27750000000000014	1264
0.49920886075949367	0.27800000000000014	1264
0.5007911392405063	0.27850000000000014	1264
0.5007911392405063	0.27900000000000014	1264
0.5007911392405063	0.27950000000000014	1264
0.5007911392405063	0.28000000000000014	1264
0.5039556962025317	0.28050000000000014	1264
0.5039556962025317	0.28100000000000014	1264
0.504746835443038	0.28150000000000014	1264
0.5051383399209486	0.28200000000000014	1265
0.5051383399209486	0.28250000000000014	1265
0.5059288537549407	0.28300000000000014	1265
0.5059288537549407	0.28350000000000014	1265
0.5067193675889328	0.28400000000000014	1265
0.5067193675889328	0.28450000000000014	1265
0.5067193675889328	0.28500000000000014	1265
0.5067193675889328	0.28550000000000014	1265
0.5074862096138691	0.28600000000000014	1265
0.5074862096138691	0.28650000000000014	1269
0.5090622537431048	0.28700000000000014	1269
0.5098502758077226	0.28750000000000014	1269
0.5106382978723404	0.28800000000000014	1269
0.5114263199369582	0.28850000000000015	1269
0.5114263199369582	0.28900000000000015	1269
0.5114263199369582	0.28950000000000015	1269
0.512214342001576	0.29000000000000015	1269
0.512214342001576	0.29050000000000015	1269
0.512214342001576	0.29100000000000015	1269
0.512214342001576	0.29150000000000015	1269
0.512214342001576	0.29200000000000015	1269
0.5149606299212598	0.29250000000000015	1270
0.515748031496063	0.29300000000000015	1270
0.5165354330708661	0.29350000000000015	1270
0.5165354330708661	0.29400000000000015	1270
0.5169158143194336	0.29450000000000015	1271
0.5169158143194336	0.29500000000000015	1271
0.5184893784421715	0.29550000000000015	1271
0.5204081632653061	0.29600000000000015	1274
0.521193092621664	0.29650000000000015	1274
0.521193092621664	0.29700000000000015	1274
0.521193092621664	0.29750000000000015	1274
0.521978021978022	0.29800000000000015	1274
0.521978021978022	0.29850000000000015	1274
0.521978021978022	0.29900000000000015	1274
0.521978021978022	0.29950000000000015	1274
0.5254901960784314	0.30000000000000016	1275
0.5254901960784314	0.30050000000000016	1275
0.5254901960784314	0.30100000000000016	1275
0.5254901960784314	0.30150000000000016	1275
0.5254901960784314	0.30200000000000016	1275
0.5254901960784314	0.30250000000000016	1275
0.5254901960784314	0.30300000000000016	1275
0.5262745098039215	0.30350000000000016	1275
0.5262745098039215	0.30400000000000016	1275
0.5270588235294118	0.30450000000000016	1275
0.5270588235294118	0.30500000000000016	1275
0.5270588235294118	0.30550000000000016	1275
0.5270588235294118	0.30600000000000016	1275
0.5270588235294118	0.30650000000000016	1275
0.527843137254902	0.30700000000000016	1275
0.527843137254902	0.30750000000000016	1275
0.527843137254902	0.30800000000000016	1275
0.5289968652037618	0.30850000000000016	1276
0.5293657008613939	0.30900000000000016	1277
0.5293657008613939	0.30950000000000016	1277
0.5320813771517997	0.31000000000000016	1278
0.5320813771517997	0.31050000000000016	1278
0.5320813771517997	0.31100000000000017	1278
0.5336463223787168	0.31150000000000017	1278
0.5347928068803753	0.31200000000000017	1279
0.5347928068803753	0.31250000000000017	1279
0.5355746677091477	0.31300000000000017	1279
0.5355746677091477	0.31350000000000017	1279
0.5355746677091477	0.31400000000000017	1279
0.5363565285379203	0.31450000000000017	1279
0.5470817120622569	0.31500000000000017	1284
0.5470817120622569	0.31550000000000017	1284
0.5470817120622569	0.31600000000000017	1284
0.5470817120622569	0.31650000000000017	1285
0.5470817120622569	0.31700000000000017	1285
0.5470817120622569	0.31750000000000017	1285
0.5470817120622569	0.31800000000000017	1285
0.5470817120622569	0.31850000000000017	1285
0.5478599221789884	0.3190000000000002	1285
0.5478599221789884	0.3195000000000002	1285
0.5478599221789884	0.3200000000000002	1285
0.5478599221789884	0.3205000000000002	1285
0.5486381322957199	0.3210000000000002	1285
0.5494163424124514	0.3215000000000002	1285
0.5494163424124514	0.3220000000000002	1285
0.5501165501165501	0.3225000000000002	1285
0.5501165501165501	0.3230000000000002	1285
0.5501165501165501	0.3235000000000002	1285
0.5501165501165501	0.3240000000000002	1285
0.5501165501165501	0.3245000000000002	1285
0.5501165501165501	0.3250000000000002	1285
0.5501165501165501	0.3255000000000002	1285
0.5501165501165501	0.3260000000000002	1285
0.5501165501165501	0.3265000000000002	1287
0.5508935508935509	0.3270000000000002	1287
0.5508935508935509	0.3275000000000002	1287
0.5566770186335404	0.3280000000000002	1288
0.5566770186335404	0.3285000000000002	1288
0.5574534161490683	0.3290000000000002	1288
0.5582298136645962	0.3295000000000002	1288
0.5590062111801242	0.3300000000000002	1288
0.5597826086956522	0.3305000000000002	1288
0.5612403100775194	0.3310000000000002	1289
0.5612403100775194	0.3315000000000002	1290
0.5612403100775194	0.3320000000000002	1290
0.5612403100775194	0.3325000000000002	1290
0.5612403100775194	0.3330000000000002	1290
0.562015503875969	0.3335000000000002	1290
0.562015503875969	0.3340000000000002	1290
0.5658914728682171	0.3345000000000002	1290
0.5658914728682171	0.3350000000000002	1290
0.5662277304415182	0.3355000000000002	1290
0.5662277304415182	0.3360000000000002	1290
0.5662277304415182	0.3365000000000002	1290
0.5662277304415182	0.3370000000000002	1290
0.5662277304415182	0.3375000000000002	1291
0.5662277304415182	0.3380000000000002	1291
0.5677769171185127	0.3385000000000002	1291
0.5696594427244582	0.3390000000000002	1292
0.5704334365325078	0.3395000000000002	1292
0.5704334365325078	0.3400000000000002	1292
0.5704334365325078	0.3405000000000002	1292
0.5712074303405573	0.3410000000000002	1292
0.5719814241486069	0.3415000000000002	1292
0.5719814241486069	0.3420000000000002	1292
0.5735294117647058	0.3425000000000002	1292
0.5735294117647058	0.3430000000000002	1292
0.5735294117647058	0.3435000000000002	1292
0.5735294117647058	0.3440000000000002	1292
0.5735294117647058	0.3445000000000002	1292
0.5910470409711684	0.3450000000000002	1317
0.5910470409711684	0.3455000000000002	1317
0.5910470409711684	0.3460000000000002	1317
0.5910470409711684	0.3465000000000002	1318
0.5910470409711684	0.3470000000000002	1318
0.5913570887035633	0.3475000000000002	1319
0.5913570887035633	0.3480000000000002	1319
0.5913570887035633	0.3485000000000002	1319
0.5928733889310084	0.3490000000000002	1319
0.5943896891584534	0.3495000000000002	1319
0.5946969696969697	0.3500000000000002	1319
0.5946969696969697	0.3505000000000002	1320
0.595003785011355	0.3510000000000002	1320
0.595003785011355	0.3515000000000002	1320
0.595003785011355	0.3520000000000002	1320
0.595003785011355	0.3525000000000002	1320
0.595003785011355	0.3530000000000002	1320
0.595003785011355	0.3535000000000002	1320
0.595003785011355	0.3540000000000002	1321
0.595003785011355	0.3545000000000002	1321
0.5957607872823618	0.3550000000000002	1321
0.5957607872823618	0.3555000000000002	1321
0.5957607872823618	0.3560000000000002	1321
0.5957607872823618	0.3565000000000002	1321
0.5957607872823618	0.3570000000000002	1321
0.5957607872823618	0.3575000000000002	1321
0.5957607872823618	0.3580000000000002	1321
0.5957607872823618	0.3585000000000002	1321
0.5965177895533686	0.3590000000000002	1321
0.5965177895533686	0.3595000000000002	1321
0.6018168054504164	0.3600000000000002	1321
0.6018168054504164	0.3605000000000002	1321
0.6018168054504164	0.3610000000000002	1321
0.6040723981900452	0.3615000000000002	1326
0.6055806938159879	0.3620000000000002	1326
0.6055806938159879	0.3625000000000002	1326
0.6110283159463488	0.3630000000000002	1337
0.6110283159463488	0.3635000000000002	1337
0.6110283159463488	0.3640000000000002	1337
0.6110283159463488	0.3645000000000002	1337
0.6110283159463488	0.3650000000000002	1337
0.6110283159463488	0.3655000000000002	1337
0.6110283159463488	0.3660000000000002	1337
0.6110283159463488	0.3665000000000002	1337
0.6110283159463488	0.3670000000000002	1337
0.6110283159463488	0.3675000000000002	1341
0.6110283159463488	0.3680000000000002	1342
0.6117734724292101	0.3685000000000002	1342
0.6117734724292101	0.3690000000000002	1342
0.6120625465376024	0.3695000000000002	1342
0.6120625465376024	0.3700000000000002	1343
0.6120625465376024	0.3705000000000002	1343
0.612807148175726	0.3710000000000002	1343
0.612807148175726	0.3715000000000002	1343
0.612807148175726	0.3720000000000002	1343
0.612807148175726	0.3725000000000002	1343
0.612807148175726	0.3730000000000002	1343
0.6135517498138496	0.3735000000000002	1343
0.6142963514519731	0.3740000000000002	1343
0.6153273809523809	0.3745000000000002	1344
0.6153273809523809	0.3750000000000002	1344
0.6171003717472119	0.3755000000000002	1345
0.6181277860326895	0.3760000000000002	1346
0.6196136701337296	0.3765000000000002	1346
0.6196136701337296	0.3770000000000002	1346
0.6196136701337296	0.3775000000000002	1346
0.6196136701337296	0.3780000000000002	1346
0.6196136701337296	0.3785000000000002	1346
0.6196136701337296	0.3790000000000002	1346
0.6203566121842496	0.3795000000000002	1346
0.6210995542347697	0.3800000000000002	1346
0.6210995542347697	0.3805000000000002	1346
0.6210995542347697	0.3810000000000002	1346
0.6210995542347697	0.38150000000000023	1346
0.6210995542347697	0.38200000000000023	1346
0.6210995542347697	0.38250000000000023	1346
0.6210995542347697	0.38300000000000023	1346
0.6225854383358098	0.38350000000000023	1346
0.6225854383358098	0.38400000000000023	1346
0.6233283803863299	0.38450000000000023	1346
0.6240713224368499	0.38500000000000023	1346
0.6292719167904903	0.38550000000000023	1346
0.6292719167904903	0.38600000000000023	1346
0.6300148588410104	0.38650000000000023	1346
0.6300148588410104	0.38700000000000023	1346
0.6300148588410104	0.38750000000000023	1346
0.6300148588410104	0.38800000000000023	1346
0.6307578008915304	0.38850000000000023	1346
0.6307578008915304	0.38900000000000023	1346
0.6307578008915304	0.38950000000000023	1346
0.6310319227913883	0.39000000000000024	1347
0.6317743132887899	0.39050000000000024	1347
0.6325167037861915	0.39100000000000024	1347
0.6342182890855457	0.39150000000000024	1347
0.6342182890855457	0.39200000000000024	1347
0.6342182890855457	0.39250000000000024	1347
0.6342182890855457	0.39300000000000024	1347
0.6342182890855457	0.39350000000000024	1347
0.6342182890855457	0.39400000000000024	1347
0.6342182890855457	0.39450000000000024	1347
0.6342182890855457	0.39500000000000024	1347
0.6342182890855457	0.39550000000000024	1347
0.6342182890855457	0.39600000000000024	1347
0.6342182890855457	0.39650000000000024	1349
0.6342182890855457	0.39700000000000024	1349
0.6342182890855457	0.39750000000000024	1356
0.6356932153392331	0.39800000000000024	1356
0.6359616801768607	0.39850000000000024	1357
0.6359616801768607	0.39900000000000024	1357
0.6359616801768607	0.39950000000000024	1357
0.6359616801768607	0.40000000000000024	1357
0.6366300366300366	0.40050000000000024	1357
0.6366300366300366	0.40100000000000025	1357
0.6366300366300366	0.40150000000000025	1358
0.6366300366300366	0.40200000000000025	1358
0.6366300366300366	0.40250000000000025	1358
0.6366300366300366	0.40300000000000025	1359
0.6366300366300366	0.40350000000000025	1359
0.6366300366300366	0.40400000000000025	1360
0.6366300366300366	0.40450000000000025	1360
0.6366300366300366	0.40500000000000025	1360
0.6366300366300366	0.40550000000000025	1360
0.6366300366300366	0.40600000000000025	1360
0.6366300366300366	0.40650000000000025	1360
0.6366300366300366	0.40700000000000025	1361
0.6366300366300366	0.40750000000000025	1361
0.6366300366300366	0.40800000000000025	1364
0.6366300366300366	0.40850000000000025	1364
0.6366300366300366	0.40900000000000025	1365
0.6373626373626373	0.40950000000000025	1365
0.638095238095238	0.41000000000000025	1365
0.6388278388278388	0.41050000000000025	1365
0.6410256410256411	0.41100000000000025	1365
0.6410256410256411	0.41150000000000025	1365
0.6430138990490124	0.41200000000000025	1367
0.6447368421052632	0.41250000000000026	1368
0.6447368421052632	0.41300000000000026	1368
0.6564774381368268	0.41350000000000026	1374
0.6564774381368268	0.41400000000000026	1374
0.6564774381368268	0.41450000000000026	1374
0.6579330422125182	0.41500000000000026	1374
0.6579330422125182	0.41550000000000026	1374
0.6593886462882096	0.41600000000000026	1374
0.6593886462882096	0.41650000000000026	1374
0.6593886462882096	0.41700000000000026	1374
0.6603636363636364	0.41750000000000026	1375
0.6603636363636364	0.41800000000000026	1375
0.6613372093023255	0.41850000000000026	1376
0.6613372093023255	0.41900000000000026	1376
0.6613372093023255	0.41950000000000026	1376
0.6613372093023255	0.42000000000000026	1376
0.6620639534883721	0.42050000000000026	1376
0.6623093681917211	0.42100000000000026	1376
0.6623093681917211	0.42150000000000026	1377
0.6623093681917211	0.42200000000000026	1377
0.6623093681917211	0.42250000000000026	1377
0.6640058055152395	0.42300000000000026	1377
0.6640058055152395	0.42350000000000027	1377
0.6640058055152395	0.42400000000000027	1377
0.6640058055152395	0.42450000000000027	1377
0.6640058055152395	0.42500000000000027	1377
0.6640058055152395	0.42550000000000027	1378
0.6764285714285714	0.42600000000000027	1400
0.6785714285714286	0.42650000000000027	1400
